ZipCode,City,MixedCity,StateCode,StateFIPS,County,MixedCounty,CountyFIPS,Latitude,Longitude,GMT,DST
56223,CLARKFIELD,Clarkfield,MN,27,YELLOW MEDICINE,Yellow Medicine,173,44.761247,-95.848582,6,Y
56224,CLEMENTS,Clements,MN,27,REDWOOD,Redwood,127,44.398177,-95.05702,6,Y
56225,CLINTON,Clinton,MN,27,BIG STONE,Big Stone,011,45.455866,-96.366814,6,Y
56226,CLONTARF,Clontarf,MN,27,SWIFT,Swift,151,45.38901,-95.685807,6,Y
56227,CORRELL,Correll,MN,27,BIG STONE,Big Stone,011,45.294616,-96.172634,6,Y
56228,COSMOS,Cosmos,MN,27,MEEKER,Meeker,093,44.942822,-94.671086,6,Y
56229,COTTONWOOD,Cottonwood,MN,27,LYON,Lyon,083,44.5732,-95.721912,6,Y
56230,DANUBE,Danube,MN,27,RENVILLE,Renville,129,44.767529,-95.087528,6,Y
56231,DANVERS,Danvers,MN,27,SWIFT,Swift,151,45.281794,-95.758048,6,Y
56232,DAWSON,Dawson,MN,27,LAC QUI PARLE,Lac Qui Parle,073,44.93528,-95.920823,6,Y
56235,DONNELLY,Donnelly,MN,27,STEVENS,Stevens,149,45.71616,-96.118428,6,Y
56256,MADISON,Madison,MN,27,LAC QUI PARLE,Lac Qui Parle,073,45.012766,-96.10843,6,Y
56257,MARIETTA,Marietta,MN,27,LAC QUI PARLE,Lac Qui Parle,073,44.979323,-96.395405,6,Y
56258,MARSHALL,Marshall,MN,27,LYON,Lyon,083,44.471199,-95.745994,6,Y
56260,MAYNARD,Maynard,MN,27,CHIPPEWA,Chippewa,023,44.970486,-95.483356,6,Y
56262,MILAN,Milan,MN,27,CHIPPEWA,Chippewa,023,45.097306,-95.886252,6,Y
56263,MILROY,Milroy,MN,27,REDWOOD,Redwood,127,44.421155,-95.563673,6,Y
56264,MINNEOTA,Minneota,MN,27,LYON,Lyon,083,44.624681,-95.961328,6,Y
56265,MONTEVIDEO,Montevideo,MN,27,CHIPPEWA,Chippewa,023,45.017805,-95.696002,6,Y
56266,MORGAN,Morgan,MN,27,REDWOOD,Redwood,127,44.401374,-94.91646,6,Y
56267,MORRIS,Morris,MN,27,STEVENS,Stevens,149,45.585583,-96.006093,6,Y
56270,MORTON,Morton,MN,27,RENVILLE,Renville,129,44.557362,-95.001529,6,Y
56271,MURDOCK,Murdock,MN,27,SWIFT,Swift,151,45.245896,-95.39739,6,Y
56273,NEW LONDON,New London,MN,27,KANDIYOHI,Kandiyohi,067,45.326993,-94.951156,6,Y
56274,NORCROSS,Norcross,MN,27,GRANT,Grant,051,45.890999,-96.130143,6,Y
56276,ODESSA,Odessa,MN,27,BIG STONE,Big Stone,011,45.315306,-96.297978,6,Y
56277,OLIVIA,Olivia,MN,27,RENVILLE,Renville,129,44.760652,-94.981018,6,Y
56278,ORTONVILLE,Ortonville,MN,27,BIG STONE,Big Stone,011,45.379252,-96.560932,6,Y
56279,PENNOCK,Pennock,MN,27,KANDIYOHI,Kandiyohi,067,45.230446,-95.165016,6,Y
56280,PORTER,Porter,MN,27,YELLOW MEDICINE,Yellow Medicine,173,44.674454,-96.154492,6,Y
56281,PRINSBURG,Prinsburg,MN,27,KANDIYOHI,Kandiyohi,067,44.949425,-95.166581,6,Y
56282,RAYMOND,Raymond,MN,27,KANDIYOHI,Kandiyohi,067,45.04369,-95.22726,6,Y
56283,REDWOOD FALLS,Redwood Falls,MN,27,REDWOOD,Redwood,127,44.528154,-95.148344,6,Y
56284,RENVILLE,Renville,MN,27,RENVILLE,Renville,129,44.7752,-95.198456,6,Y
56285,SACRED HEART,Sacred Heart,MN,27,RENVILLE,Renville,129,44.78243,-95.361204,6,Y
56287,SEAFORTH,Seaforth,MN,27,REDWOOD,Redwood,127,44.507062,-95.300296,6,Y
56288,SPICER,Spicer,MN,27,KANDIYOHI,Kandiyohi,067,45.240198,-94.955514,6,Y
56309,ASHBY,Ashby,MN,27,GRANT,Grant,051,46.083962,-95.780384,6,Y
56310,AVON,Avon,MN,27,STEARNS,Stearns,145,45.618166,-94.43617,6,Y
56311,BARRETT,Barrett,MN,27,GRANT,Grant,051,45.890604,-95.882469,6,Y
56312,BELGRADE,Belgrade,MN,27,STEARNS,Stearns,145,45.473744,-94.958698,6,Y
56313,BOCK,Bock,MN,27,MILLE LACS,Mille Lacs,095,45.785202,-93.553106,6,Y
56314,BOWLUS,Bowlus,MN,27,MORRISON,Morrison,097,45.814476,-94.413902,6,Y
56315,BRANDON,Brandon,MN,27,DOUGLAS,Douglas,041,45.984549,-95.594043,6,Y
56316,BROOTEN,Brooten,MN,27,STEARNS,Stearns,145,45.484613,-95.10091,6,Y
56317,BUCKMAN,Buckman,MN,27,MORRISON,Morrison,097,45.8977,-94.0936,6,Y
56318,BURTRUM,Burtrum,MN,27,TODD,Todd,153,45.859207,-94.667497,6,Y
56319,CARLOS,Carlos,MN,27,DOUGLAS,Douglas,041,45.998445,-95.2556,6,Y
56320,COLD SPRING,Cold Spring,MN,27,STEARNS,Stearns,145,45.470584,-94.412265,6,Y
56321,COLLEGEVILLE,Collegeville,MN,27,STEARNS,Stearns,145,45.5947,-94.3626,6,Y
56323,CYRUS,Cyrus,MN,27,POPE,Pope,121,45.542608,-95.691026,6,Y
56324,DALTON,Dalton,MN,27,OTTER TAIL,Otter Tail,111,46.173863,-95.894556,6,Y
56325,ELROSA,Elrosa,MN,27,STEARNS,Stearns,145,45.5635,-94.94739,6,Y
56326,EVANSVILLE,Evansville,MN,27,DOUGLAS,Douglas,041,46.000462,-95.666458,6,Y
56342,ISLE,Isle,MN,27,MILLE LACS,Mille Lacs,095,46.128851,-93.388212,6,Y
56343,KENSINGTON,Kensington,MN,27,DOUGLAS,Douglas,041,45.814879,-95.665178,6,Y
56344,LASTRUP,Lastrup,MN,27,MORRISON,Morrison,097,46.0394,-94.0634,6,Y
56345,LITTLE FALLS,Little Falls,MN,27,MORRISON,Morrison,097,45.988889,-94.392634,6,Y
56347,LONG PRAIRIE,Long Prairie,MN,27,TODD,Todd,153,45.976558,-94.879083,6,Y
56349,LOWRY,Lowry,MN,27,POPE,Pope,121,45.736776,-95.523233,6,Y
56350,MC GRATH,Mc Grath,MN,27,AITKIN,Aitkin,001,46.315795,-93.24243,6,Y
56352,MELROSE,Melrose,MN,27,STEARNS,Stearns,145,45.636887,-94.817089,6,Y
56353,MILACA,Milaca,MN,27,MILLE LACS,Mille Lacs,095,45.781414,-93.615053,6,Y
56354,MILTONA,Miltona,MN,27,DOUGLAS,Douglas,041,46.06183,-95.290586,6,Y
56355,NELSON,Nelson,MN,27,DOUGLAS,Douglas,041,45.926206,-95.229124,6,Y
56356,NEW MUNICH,New Munich,MN,27,STEARNS,Stearns,145,45.628397,-94.75387,6,Y
56357,OAK PARK,Oak Park,MN,27,BENTON,Benton,009,45.702024,-93.817126,6,Y
56358,OGILVIE,Ogilvie,MN,27,KANABEC,Kanabec,065,45.834313,-93.437245,6,Y
56359,ONAMIA,Onamia,MN,27,MILLE LACS,Mille Lacs,095,46.077208,-93.663564,6,Y
56236,DUMONT,Dumont,MN,27,TRAVERSE,Traverse,155,45.665505,-96.42918,6,Y
56237,ECHO,Echo,MN,27,YELLOW MEDICINE,Yellow Medicine,173,44.649038,-95.422732,6,Y
56239,GHENT,Ghent,MN,27,LYON,Lyon,083,44.483448,-95.89778,6,Y
56240,GRACEVILLE,Graceville,MN,27,BIG STONE,Big Stone,011,45.541952,-96.367258,6,Y
56241,GRANITE FALLS,Granite Falls,MN,27,YELLOW MEDICINE,Yellow Medicine,173,44.80938,-95.605278,6,Y
56243,GROVE CITY,Grove City,MN,27,MEEKER,Meeker,093,45.141616,-94.680664,6,Y
56244,HANCOCK,Hancock,MN,27,STEVENS,Stevens,149,45.491924,-95.811364,6,Y
56245,HANLEY FALLS,Hanley Falls,MN,27,YELLOW MEDICINE,Yellow Medicine,173,44.673997,-95.726535,6,Y
56248,HERMAN,Herman,MN,27,GRANT,Grant,051,45.803224,-96.067996,6,Y
56249,HOLLOWAY,Holloway,MN,27,SWIFT,Swift,151,45.325709,-95.901706,6,Y
56251,KANDIYOHI,Kandiyohi,MN,27,KANDIYOHI,Kandiyohi,067,45.135938,-94.920116,6,Y
56252,KERKHOVEN,Kerkhoven,MN,27,SWIFT,Swift,151,45.217317,-95.297986,6,Y
56253,LAKE LILLIAN,Lake Lillian,MN,27,KANDIYOHI,Kandiyohi,067,44.979192,-94.890319,6,Y
56255,LUCAN,Lucan,MN,27,REDWOOD,Redwood,127,44.40243,-95.411354,6,Y
56289,SUNBURG,Sunburg,MN,27,KANDIYOHI,Kandiyohi,067,45.325728,-95.170849,6,Y
56291,TAUNTON,Taunton,MN,27,LYON,Lyon,083,44.586932,-96.05318,6,Y
56292,VESTA,Vesta,MN,27,REDWOOD,Redwood,127,44.499308,-95.45248,6,Y
56293,WABASSO,Wabasso,MN,27,REDWOOD,Redwood,127,44.423664,-95.248637,6,Y
56294,WANDA,Wanda,MN,27,REDWOOD,Redwood,127,44.318408,-95.218098,6,Y
56295,WATSON,Watson,MN,27,CHIPPEWA,Chippewa,023,45.02942,-95.826657,6,Y
56296,WHEATON,Wheaton,MN,27,TRAVERSE,Traverse,155,45.803854,-96.454966,6,Y
56297,WOOD LAKE,Wood Lake,MN,27,YELLOW MEDICINE,Yellow Medicine,173,44.623752,-95.54363,6,Y
56301,SAINT CLOUD,Saint Cloud,MN,27,STEARNS,Stearns,145,45.493912,-94.242586,6,Y
56302,SAINT CLOUD,Saint Cloud,MN,27,STEARNS,Stearns,145,45.5605,-94.1622,6,Y
56303,SAINT CLOUD,Saint Cloud,MN,27,STEARNS,Stearns,145,45.580789,-94.21518,6,Y
56304,SAINT CLOUD,Saint Cloud,MN,27,BENTON,Benton,009,45.519125,-94.048246,6,Y
56307,ALBANY,Albany,MN,27,STEARNS,Stearns,145,45.64435,-94.57843,6,Y
56308,ALEXANDRIA,Alexandria,MN,27,DOUGLAS,Douglas,041,45.893294,-95.397092,6,Y
56327,FARWELL,Farwell,MN,27,DOUGLAS,Douglas,041,45.774233,-95.642854,6,Y
56328,FLENSBURG,Flensburg,MN,27,MORRISON,Morrison,097,45.944348,-94.550743,6,Y
56329,FOLEY,Foley,MN,27,BENTON,Benton,009,45.708082,-93.899256,6,Y
56330,FORESTON,Foreston,MN,27,MILLE LACS,Mille Lacs,095,45.728296,-93.72407,6,Y
56331,FREEPORT,Freeport,MN,27,STEARNS,Stearns,145,45.651109,-94.665006,6,Y
56332,GARFIELD,Garfield,MN,27,DOUGLAS,Douglas,041,45.987244,-95.507266,6,Y
56333,GILMAN,Gilman,MN,27,BENTON,Benton,009,45.7349,-93.9498,6,Y
56334,GLENWOOD,Glenwood,MN,27,POPE,Pope,121,45.594452,-95.321215,6,Y
56335,GREENWALD,Greenwald,MN,27,STEARNS,Stearns,145,45.599678,-94.856486,6,Y
56336,GREY EAGLE,Grey Eagle,MN,27,TODD,Todd,153,45.803011,-94.830544,6,Y
56338,HILLMAN,Hillman,MN,27,MORRISON,Morrison,097,46.019962,-93.883595,6,Y
56339,HOFFMAN,Hoffman,MN,27,GRANT,Grant,051,45.832804,-95.789679,6,Y
56340,HOLDINGFORD,Holdingford,MN,27,STEARNS,Stearns,145,45.752696,-94.426988,6,Y
56341,HOLMES CITY,Holmes City,MN,27,DOUGLAS,Douglas,041,45.83627,-95.545125,6,Y
56360,OSAKIS,Osakis,MN,27,DOUGLAS,Douglas,041,45.871182,-95.139944,6,Y
56361,PARKERS PRAIRIE,Parkers Prairie,MN,27,OTTER TAIL,Otter Tail,111,46.16162,-95.364994,6,Y
56362,PAYNESVILLE,Paynesville,MN,27,STEARNS,Stearns,145,45.393705,-94.706027,6,Y
56363,PEASE,Pease,MN,27,MILLE LACS,Mille Lacs,095,45.698372,-93.649257,6,Y
56364,PIERZ,Pierz,MN,27,MORRISON,Morrison,097,46.011462,-94.053803,6,Y
56367,RICE,Rice,MN,27,BENTON,Benton,009,45.754056,-94.175354,6,Y
56368,RICHMOND,Richmond,MN,27,STEARNS,Stearns,145,45.441882,-94.531549,6,Y
56369,ROCKVILLE,Rockville,MN,27,STEARNS,Stearns,145,45.471334,-94.336278,6,Y
56371,ROSCOE,Roscoe,MN,27,STEARNS,Stearns,145,45.437092,-94.629812,6,Y
56372,SAINT CLOUD,Saint Cloud,MN,27,STEARNS,Stearns,145,45.5608,-94.1624,6,Y
56373,ROYALTON,Royalton,MN,27,MORRISON,Morrison,097,45.845268,-94.220279,6,Y
56374,SAINT JOSEPH,Saint Joseph,MN,27,STEARNS,Stearns,145,45.616364,-94.358256,6,Y
56389,WEST UNION,West Union,MN,27,TODD,Todd,153,45.801245,-95.07935,6,Y
56393,SAINT CLOUD,Saint Cloud,MN,27,STEARNS,Stearns,145,45.5608,-94.1624,6,Y
56395,SAINT CLOUD,Saint Cloud,MN,27,STEARNS,Stearns,145,45.5608,-94.1624,6,Y
56396,SAINT CLOUD,Saint Cloud,MN,27,STEARNS,Stearns,145,45.5608,-94.1624,6,Y
56397,SAINT CLOUD,Saint Cloud,MN,27,STEARNS,Stearns,145,45.5471,-94.1665,6,Y
56398,SAINT CLOUD,Saint Cloud,MN,27,STEARNS,Stearns,145,45.5471,-94.1665,6,Y
56399,SAINT CLOUD,Saint Cloud,MN,27,STEARNS,Stearns,145,45.5608,-94.1624,6,Y
56401,BRAINERD,Brainerd,MN,27,CROW WING,Crow Wing,035,46.321725,-94.116804,6,Y
56444,DEERWOOD,Deerwood,MN,27,CROW WING,Crow Wing,035,46.424106,-93.883891,6,Y
56446,EAGLE BEND,Eagle Bend,MN,27,TODD,Todd,153,46.114028,-95.099339,6,Y
56447,EMILY,Emily,MN,27,CROW WING,Crow Wing,035,46.741276,-93.903484,6,Y
56448,FIFTY LAKES,Fifty Lakes,MN,27,CROW WING,Crow Wing,035,46.78225,-94.091272,6,Y
56449,FORT RIPLEY,Fort Ripley,MN,27,CROW WING,Crow Wing,035,46.198074,-94.249678,6,Y
56450,GARRISON,Garrison,MN,27,CROW WING,Crow Wing,035,46.256792,-93.827926,6,Y
56452,HACKENSACK,Hackensack,MN,27,CASS,Cass,021,46.950896,-94.46857,6,Y
56453,HEWITT,Hewitt,MN,27,TODD,Todd,153,46.318112,-95.076544,6,Y
56455,IRONTON,Ironton,MN,27,CROW WING,Crow Wing,035,46.451716,-93.998794,6,Y
56456,JENKINS,Jenkins,MN,27,CROW WING,Crow Wing,035,46.653132,-94.330431,6,Y
56458,LAKE GEORGE,Lake George,MN,27,HUBBARD,Hubbard,057,47.195402,-94.911985,6,Y
56459,LAKE HUBERT,Lake Hubert,MN,27,CROW WING,Crow Wing,035,46.5022,-94.2574,6,Y
56461,LAPORTE,Laporte,MN,27,HUBBARD,Hubbard,057,47.257052,-94.908242,6,Y
56469,PALISADE,Palisade,MN,27,AITKIN,Aitkin,001,46.729214,-93.568784,6,Y
56470,PARK RAPIDS,Park Rapids,MN,27,HUBBARD,Hubbard,057,47.061849,-95.147864,6,Y
56472,PEQUOT LAKES,Pequot Lakes,MN,27,CROW WING,Crow Wing,035,46.634521,-94.357134,6,Y
56479,STAPLES,Staples,MN,27,TODD,Todd,153,46.390632,-94.799699,6,Y
56481,VERNDALE,Verndale,MN,27,WADENA,Wadena,159,46.463461,-94.946903,6,Y
56482,WADENA,Wadena,MN,27,WADENA,Wadena,159,46.477951,-95.15502,6,Y
56484,WALKER,Walker,MN,27,CASS,Cass,021,47.093449,-94.473945,6,Y
56501,DETROIT LAKES,Detroit Lakes,MN,27,BECKER,Becker,005,46.8739,-95.730266,6,Y
56502,DETROIT LAKES,Detroit Lakes,MN,27,BECKER,Becker,005,46.8175,-95.845,6,Y
56375,SAINT STEPHEN,Saint Stephen,MN,27,STEARNS,Stearns,145,45.695522,-94.281918,6,Y
56376,SAINT MARTIN,Saint Martin,MN,27,STEARNS,Stearns,145,45.49345,-94.655343,6,Y
56377,SARTELL,Sartell,MN,27,STEARNS,Stearns,145,45.644626,-94.219908,6,Y
56378,SAUK CENTRE,Sauk Centre,MN,27,STEARNS,Stearns,145,45.716,-94.97705,6,Y
56379,SAUK RAPIDS,Sauk Rapids,MN,27,BENTON,Benton,009,45.647398,-94.085088,6,Y
56381,STARBUCK,Starbuck,MN,27,POPE,Pope,121,45.549424,-95.562642,6,Y
56382,SWANVILLE,Swanville,MN,27,MORRISON,Morrison,097,45.918703,-94.643096,6,Y
56384,UPSALA,Upsala,MN,27,MORRISON,Morrison,097,45.815379,-94.566191,6,Y
56385,VILLARD,Villard,MN,27,POPE,Pope,121,45.70809,-95.216658,6,Y
56386,WAHKON,Wahkon,MN,27,MILLE LACS,Mille Lacs,095,46.067852,-93.51005,6,Y
56387,WAITE PARK,Waite Park,MN,27,STEARNS,Stearns,145,45.540102,-94.233188,6,Y
56388,WAITE PARK,Waite Park,MN,27,STEARNS,Stearns,145,45.558,-94.225,6,Y
56425,BAXTER,Baxter,MN,27,CROW WING,Crow Wing,035,46.3343,-94.273164,6,Y
56430,AH GWAH CHING,Ah Gwah Ching,MN,27,CASS,Cass,021,47.0788,-94.5672,6,Y
56431,AITKIN,Aitkin,MN,27,AITKIN,Aitkin,001,46.455476,-93.641385,6,Y
56433,AKELEY,Akeley,MN,27,HUBBARD,Hubbard,057,47.003454,-94.689542,6,Y
56434,ALDRICH,Aldrich,MN,27,WADENA,Wadena,159,46.379597,-94.929342,6,Y
56435,BACKUS,Backus,MN,27,CASS,Cass,021,46.814408,-94.533288,6,Y
56436,BENEDICT,Benedict,MN,27,HUBBARD,Hubbard,057,47.121226,-94.69467,6,Y
56437,BERTHA,Bertha,MN,27,TODD,Todd,153,46.238166,-95.031098,6,Y
56438,BROWERVILLE,Browerville,MN,27,TODD,Todd,153,46.114496,-94.772307,6,Y
56440,CLARISSA,Clarissa,MN,27,TODD,Todd,153,46.179634,-94.914062,6,Y
56441,CROSBY,Crosby,MN,27,CROW WING,Crow Wing,035,46.579342,-93.959866,6,Y
56442,CROSSLAKE,Crosslake,MN,27,CROW WING,Crow Wing,035,46.688656,-94.099154,6,Y
56443,CUSHING,Cushing,MN,27,MORRISON,Morrison,097,46.195214,-94.554634,6,Y
56464,MENAHGA,Menahga,MN,27,WADENA,Wadena,159,46.771946,-95.090157,6,Y
56465,MERRIFIELD,Merrifield,MN,27,CROW WING,Crow Wing,035,46.521638,-94.11098,6,Y
56466,MOTLEY,Motley,MN,27,MORRISON,Morrison,097,46.390437,-94.647506,6,Y
56467,NEVIS,Nevis,MN,27,HUBBARD,Hubbard,057,46.978127,-94.800934,6,Y
56468,NISSWA,Nisswa,MN,27,CROW WING,Crow Wing,035,46.473113,-94.298186,6,Y
56473,PILLAGER,Pillager,MN,27,CASS,Cass,021,46.403969,-94.464467,6,Y
56474,PINE RIVER,Pine River,MN,27,CASS,Cass,021,46.7029,-94.470045,6,Y
56475,RANDALL,Randall,MN,27,MORRISON,Morrison,097,46.0904,-94.518824,6,Y
56477,SEBEKA,Sebeka,MN,27,WADENA,Wadena,159,46.641003,-95.034444,6,Y
56478,NIMROD,Nimrod,MN,27,WADENA,Wadena,159,46.6375,-94.8822,6,Y
56510,ADA,Ada,MN,27,NORMAN,Norman,107,47.36885,-96.506493,6,Y
56511,AUDUBON,Audubon,MN,27,BECKER,Becker,005,46.847676,-96.014089,6,Y
56514,BARNESVILLE,Barnesville,MN,27,CLAY,Clay,027,46.702686,-96.401856,6,Y
56515,BATTLE LAKE,Battle Lake,MN,27,OTTER TAIL,Otter Tail,111,46.284312,-95.705742,6,Y
56516,BEJOU,Bejou,MN,27,MAHNOMEN,Mahnomen,087,47.455694,-95.93596,6,Y
56517,BELTRAMI,Beltrami,MN,27,POLK,Polk,119,47.586572,-96.49382,6,Y
56518,BLUFFTON,Bluffton,MN,27,OTTER TAIL,Otter Tail,111,46.481296,-95.22805,6,Y
56519,BORUP,Borup,MN,27,NORMAN,Norman,107,47.194656,-96.563176,6,Y
56520,BRECKENRIDGE,Breckenridge,MN,27,WILKIN,Wilkin,167,46.326375,-96.4686,6,Y
56521,CALLAWAY,Callaway,MN,27,BECKER,Becker,005,47.021046,-95.872604,6,Y
56522,CAMPBELL,Campbell,MN,27,WILKIN,Wilkin,167,46.11198,-96.374122,6,Y
56541,FLOM,Flom,MN,27,NORMAN,Norman,107,47.1661,-96.1306,6,Y
56542,FOSSTON,Fosston,MN,27,POLK,Polk,119,47.586412,-95.746407,6,Y
56543,FOXHOME,Foxhome,MN,27,WILKIN,Wilkin,167,46.238726,-96.326348,6,Y
56544,FRAZEE,Frazee,MN,27,BECKER,Becker,005,46.722536,-95.576783,6,Y
56545,GARY,Gary,MN,27,NORMAN,Norman,107,47.369168,-96.194886,6,Y
56546,GEORGETOWN,Georgetown,MN,27,CLAY,Clay,027,47.092871,-96.701926,6,Y
56547,GLYNDON,Glyndon,MN,27,CLAY,Clay,027,46.890862,-96.546544,6,Y
56548,HALSTAD,Halstad,MN,27,NORMAN,Norman,107,47.368319,-96.719394,6,Y
56549,HAWLEY,Hawley,MN,27,CLAY,Clay,027,46.917748,-96.305416,6,Y
56550,HENDRUM,Hendrum,MN,27,NORMAN,Norman,107,47.252294,-96.768726,6,Y
56551,HENNING,Henning,MN,27,OTTER TAIL,Otter Tail,111,46.304654,-95.428448,6,Y
56552,HITTERDAL,Hitterdal,MN,27,CLAY,Clay,027,46.992549,-96.22585,6,Y
56553,KENT,Kent,MN,27,WILKIN,Wilkin,167,46.413027,-96.68827,6,Y
56554,LAKE PARK,Lake Park,MN,27,BECKER,Becker,005,46.891146,-96.106776,6,Y
56570,OSAGE,Osage,MN,27,BECKER,Becker,005,46.900034,-95.345622,6,Y
56571,OTTERTAIL,Ottertail,MN,27,OTTER TAIL,Otter Tail,111,46.437175,-95.532335,6,Y
56572,PELICAN RAPIDS,Pelican Rapids,MN,27,OTTER TAIL,Otter Tail,111,46.601572,-96.093614,6,Y
56573,PERHAM,Perham,MN,27,OTTER TAIL,Otter Tail,111,46.609958,-95.541014,6,Y
56574,PERLEY,Perley,MN,27,NORMAN,Norman,107,47.194101,-96.765706,6,Y
56575,PONSFORD,Ponsford,MN,27,BECKER,Becker,005,47.027068,-95.399678,6,Y
56576,RICHVILLE,Richville,MN,27,OTTER TAIL,Otter Tail,111,46.471397,-95.7068,6,Y
56577,RICHWOOD,Richwood,MN,27,BECKER,Becker,005,46.942142,-95.897342,6,Y
56578,ROCHERT,Rochert,MN,27,BECKER,Becker,005,46.93049,-95.671338,6,Y
56579,ROTHSAY,Rothsay,MN,27,WILKIN,Wilkin,167,46.513328,-96.279993,6,Y
56580,SABIN,Sabin,MN,27,CLAY,Clay,027,46.717802,-96.547379,6,Y
56581,SHELLY,Shelly,MN,27,NORMAN,Norman,107,47.454578,-96.725935,6,Y
56583,TINTAH,Tintah,MN,27,TRAVERSE,Traverse,155,45.978282,-96.421341,6,Y
56584,TWIN VALLEY,Twin Valley,MN,27,NORMAN,Norman,107,47.238338,-96.251557,6,Y
56585,ULEN,Ulen,MN,27,CLAY,Clay,027,47.078992,-96.185288,6,Y
56586,UNDERWOOD,Underwood,MN,27,OTTER TAIL,Otter Tail,111,46.327583,-95.825899,6,Y
56587,VERGAS,Vergas,MN,27,OTTER TAIL,Otter Tail,111,46.639713,-95.846508,6,Y
56588,VINING,Vining,MN,27,OTTER TAIL,Otter Tail,111,46.212004,-95.490394,6,Y
56589,WAUBUN,Waubun,MN,27,BECKER,Becker,005,47.158235,-95.799895,6,Y
56590,WENDELL,Wendell,MN,27,GRANT,Grant,051,46.064772,-96.142032,6,Y
56591,WHITE EARTH,White Earth,MN,27,BECKER,Becker,005,47.0964,-95.8433,6,Y
56592,WINGER,Winger,MN,27,POLK,Polk,119,47.543028,-96.004984,6,Y
56523,CLIMAX,Climax,MN,27,POLK,Polk,119,47.673446,-96.759236,6,Y
56524,CLITHERALL,Clitherall,MN,27,OTTER TAIL,Otter Tail,111,46.217924,-95.617798,6,Y
56525,COMSTOCK,Comstock,MN,27,CLAY,Clay,027,46.659453,-96.746732,6,Y
56527,DEER CREEK,Deer Creek,MN,27,OTTER TAIL,Otter Tail,111,46.376443,-95.313447,6,Y
56528,DENT,Dent,MN,27,OTTER TAIL,Otter Tail,111,46.520712,-95.787552,6,Y
56529,DILWORTH,Dilworth,MN,27,CLAY,Clay,027,46.880146,-96.704454,6,Y
56531,ELBOW LAKE,Elbow Lake,MN,27,GRANT,Grant,051,46.02102,-96.017861,6,Y
56533,ELIZABETH,Elizabeth,MN,27,OTTER TAIL,Otter Tail,111,46.412966,-96.137357,6,Y
56534,ERHARD,Erhard,MN,27,OTTER TAIL,Otter Tail,111,46.470688,-96.009012,6,Y
56535,ERSKINE,Erskine,MN,27,POLK,Polk,119,47.674802,-96.017896,6,Y
56536,FELTON,Felton,MN,27,CLAY,Clay,027,47.064302,-96.496122,6,Y
56537,FERGUS FALLS,Fergus Falls,MN,27,OTTER TAIL,Otter Tail,111,46.269778,-96.087332,6,Y
56538,FERGUS FALLS,Fergus Falls,MN,27,OTTER TAIL,Otter Tail,111,46.2834,-96.0772,6,Y
56540,FERTILE,Fertile,MN,27,POLK,Polk,119,47.500428,-96.259544,6,Y
56556,MCINTOSH,Mcintosh,MN,27,POLK,Polk,119,47.673414,-95.889122,6,Y
56557,MAHNOMEN,Mahnomen,MN,27,MAHNOMEN,Mahnomen,087,47.368821,-95.825052,6,Y
56560,MOORHEAD,Moorhead,MN,27,CLAY,Clay,027,46.846544,-96.701416,6,Y
56561,MOORHEAD,Moorhead,MN,27,CLAY,Clay,027,46.8737,-96.7674,6,Y
56562,MOORHEAD,Moorhead,MN,27,CLAY,Clay,027,46.864692,-96.770198,6,Y
56563,MOORHEAD,Moorhead,MN,27,CLAY,Clay,027,46.866722,-96.757936,6,Y
56565,NASHUA,Nashua,MN,27,WILKIN,Wilkin,167,46.065062,-96.327487,6,Y
56566,NAYTAHWAUSH,Naytahwaush,MN,27,MAHNOMEN,Mahnomen,087,47.238144,-95.61514,6,Y
56567,NEW YORK MILLS,New York Mills,MN,27,OTTER TAIL,Otter Tail,111,46.564478,-95.38078,6,Y
56568,NIELSVILLE,Nielsville,MN,27,POLK,Polk,119,47.542365,-96.757382,6,Y
56569,OGEMA,Ogema,MN,27,BECKER,Becker,005,47.107935,-95.999505,6,Y
56593,WOLF LAKE,Wolf Lake,MN,27,BECKER,Becker,005,46.85343,-95.404774,6,Y
56594,WOLVERTON,Wolverton,MN,27,WILKIN,Wilkin,167,46.543667,-96.597497,6,Y
56601,BEMIDJI,Bemidji,MN,27,BELTRAMI,Beltrami,007,47.513248,-94.745644,6,Y
56619,BEMIDJI,Bemidji,MN,27,BELTRAMI,Beltrami,007,47.4739,-94.8801,6,Y
56621,BAGLEY,Bagley,MN,27,CLEARWATER,Clearwater,029,47.371659,-95.425406,6,Y
56623,BAUDETTE,Baudette,MN,27,LAKE OF THE WOODS,Lake Of The Woods,077,48.683535,-94.35294,6,Y
56626,BENA,Bena,MN,27,CASS,Cass,021,47.325288,-94.20186,6,Y
56627,BIG FALLS,Big Falls,MN,27,KOOCHICHING,Koochiching,071,48.186118,-93.836453,6,Y
56628,BIGFORK,Bigfork,MN,27,ITASCA,Itasca,061,47.695384,-93.548942,6,Y
56629,BIRCHDALE,Birchdale,MN,27,KOOCHICHING,Koochiching,071,48.523489,-94.254845,6,Y
56633,CASS LAKE,Cass Lake,MN,27,CASS,Cass,021,47.289672,-94.559888,6,Y
56634,CLEARBROOK,Clearbrook,MN,27,CLEARWATER,Clearwater,029,47.84687,-95.339274,6,Y
56636,DEER RIVER,Deer River,MN,27,ITASCA,Itasca,061,47.388554,-93.997198,6,Y
